pedido_id,fecha,zona,tipo_servicio,distancia_km,peso_kg,tiempo_entrega_min,costo_envio,calificacion_cliente
25490,2026-06-16,Periferia,Express,3.15,1.81,24.7,9450.0,5.0
25491,2026-06-23,Centro,Estándar,3.55,1.68,48.1,4621.0,3.0
25492,2026-06-28,Comercial,Estándar,4.52,3.81,50.3,5937.0,2.0
25493,2026-06-27,Periferia,Express,3.02,4.09,24.6,10228.0,5.0
25494,2026-06-12,Periferia,Estándar,2.39,4.83,19.7,5695.0,5.0
25495,2026-06-27,Centro,Express,5.97,0.8,39.8,9883.0,2.0
25496,2026-06-08,Industrial,Estándar,7.28,6.76,37.7,9903.0,4.0
25497,2026-06-03,Comercial,Estándar,3.91,2.6,49.9,5572.0,2.0
25498,2026-06-02,Periferia,Express,8.2,2.32,54.1,12224.0,2.0
25499,2026-06-28,Residencial,Estándar,4.98,4.5,68.8,7480.0,2.0
25500,2026-06-06,Periferia,Estándar,6.65,2.43,51.5,7683.0,4.0
25501,2026-06-16,Residencial,Express,5.11,2.38,40.4,10317.0,3.0
25502,2026-06-20,Residencial,Estándar,2.4,2.0,30.1,5780.0,4.0
25503,2026-06-24,Industrial,Estándar,6.59,1.9,44.3,7440.0,3.0
25504,2026-06-29,Industrial,Estándar,5.82,5.01,31.9,7797.0,5.0
25505,2026-06-15,Centro,Express,3.91,2.83,43.7,9854.0,3.0
25506,2026-06-14,Residencial,Express,2.55,0.81,25.4,8005.0,5.0
25507,2026-06-02,Comercial,Estándar,7.41,0.65,63.6,7340.0,2.0
25508,2026-06-20,Periferia,Estándar,5.11,2.04,51.0,6375.0,3.0
25509,2026-06-18,Periferia,Express,6.88,4.21,39.1,12231.0,4.0
25510,2026-06-14,Comercial,Express,3.7,1.85,35.1,8978.0,4.0
25511,2026-06-18,Periferia,Estándar,10.05,7.82,65.3,12270.0,2.0
25512,2026-06-02,Periferia,Express,3.36,3.8,21.9,9650.0,5.0
25513,2026-06-01,Centro,Express,3.84,1.05,43.1,9204.0,4.0
25514,2026-06-20,Comercial,Estándar,5.2,1.66,50.0,6998.0,3.0
25515,2026-06-02,Comercial,Estándar,4.77,1.64,39.4,5960.0,5.0
25516,2026-06-09,Periferia,Estándar,3.14,2.49,29.7,5196.0,5.0
25517,2026-06-09,Centro,Express,7.72,2.78,41.2,11187.0,5.0
25518,2026-06-16,Centro,Estándar,11.51,2.28,46.0,11349.0,4.0
25519,2026-06-11,Industrial,Estándar,6.34,2.08,38.9,7056.0,4.0
25520,2026-06-27,Centro,Estándar,3.07,6.73,42.7,6623.0,3.0
25521,2026-06-23,Periferia,Estándar,4.29,3.1,43.8,5948.0,3.0
25522,2026-06-06,Comercial,Express,5.59,3.56,44.5,10268.0,3.0
25523,2026-06-12,Centro,Estándar,11.78,4.23,44.6,12388.0,4.0
25524,2026-06-03,Industrial,Estándar,2.69,2.98,24.3,4575.0,5.0
25525,2026-06-30,Periferia,Estándar,5.15,3.69,40.7,7460.0,4.0
25526,2026-06-12,Centro,Estándar,7.44,1.4,49.8,7205.0,2.0
25527,2026-06-30,Periferia,Estándar,2.96,1.64,31.6,4126.0,5.0
25528,2026-06-23,Periferia,Express,6.38,4.58,42.9,11512.0,3.0
25529,2026-06-01,Periferia,Estándar,11.38,1.72,81.7,10065.0,1.0
25530,2026-06-09,Centro,Estándar,23.14,1.39,67.0,18752.0,3.0
25531,2026-06-20,Centro,Estándar,2.45,12.32,43.1,8471.0,4.0
25532,2026-06-22,Periferia,Estándar,2.96,3.16,18.2,5849.0,5.0
25533,2026-06-06,Centro,Estándar,7.48,3.42,57.0,8659.0,3.0
25534,2026-06-11,Centro,Estándar,6.54,0.89,54.9,7404.0,3.0
25535,2026-06-03,Periferia,Estándar,15.45,1.57,116.5,13709.0,1.0
25536,2026-06-04,Periferia,Estándar,2.91,1.77,28.4,4633.0,5.0
25537,2026-06-29,Industrial,Express,11.57,1.11,37.6,13845.0,4.0
25538,2026-06-27,Industrial,Express,3.72,5.29,22.8,9504.0,5.0
25539,2026-06-10,Centro,Estándar,11.91,5.06,42.6,12709.0,3.0
25540,2026-06-19,Industrial,Estándar,5.39,4.67,259.6,7280.0,1.0
25541,2026-06-29,Periferia,Estándar,6.3,1.6,41.6,7962.0,4.0
25542,2026-06-06,Centro,Estándar,9.12,0.99,44.2,9470.0,4.0
25543,2026-06-01,Centro,Estándar,9.07,4.61,53.4,10026.0,2.0
25544,2026-06-08,Industrial,Estándar,5.61,15.51,34.8,11005.0,4.0
25545,2026-06-08,Industrial,Estándar,5.84,3.04,27.6,7230.0,5.0
25546,2026-06-25,Comercial,Express,4.2,2.62,213.2,8881.0,1.0
25547,2026-06-06,Comercial,Estándar,4.83,4.68,55.8,7042.0,3.0
25548,2026-06-17,Comercial,Estándar,7.23,10.61,247.7,11094.0,1.0
25549,2026-06-19,Periferia,Estándar,12.81,4.19,88.5,11758.0,1.0
25550,2026-06-01,Periferia,Estándar,4.24,1.85,34.1,6217.0,5.0
25551,2026-06-15,Centro,Estándar,8.13,3.03,56.4,8490.0,3.0
25552,2026-06-13,Periferia,Express,3.77,3.05,20.4,9676.0,5.0
25553,2026-06-21,Centro,Express,6.1,2.33,39.2,10923.0,5.0
25554,2026-06-03,Comercial,Estándar,8.58,2.44,55.6,8847.0,3.0
25555,2026-06-30,Industrial,Estándar,9.82,1.33,42.0,9572.0,4.0
25556,2026-06-02,Comercial,Estándar,5.19,5.28,62.1,7572.0,3.0
25557,2026-06-03,Industrial,Express,4.61,1.91,29.0,8517.0,5.0
25558,2026-06-09,Industrial,Express,4.66,2.63,27.9,11147.0,4.0
25559,2026-06-27,Centro,Express,2.66,4.0,30.8,7869.0,5.0
25560,2026-06-16,Industrial,Estándar,7.07,3.8,41.6,8893.0,3.0
25561,2026-06-24,Centro,Express,4.25,4.4,38.0,10188.0,4.0
25562,2026-06-13,Centro,Estándar,8.97,1.05,45.0,8397.0,4.0
25563,2026-06-19,Centro,Express,11.25,4.64,44.0,14431.0,4.0
25564,2026-06-27,Residencial,Estándar,8.73,1.77,61.9,7577.0,1.0
25565,2026-06-18,Residencial,Express,2.82,4.59,41.4,8952.0,4.0
25566,2026-06-21,Comercial,Estándar,5.51,2.88,56.1,7561.0,2.0
25567,2026-06-12,Residencial,Estándar,3.57,1.41,48.0,4442.0,3.0
25568,2026-06-28,Industrial,Express,4.54,3.81,24.2,10685.0,4.0
25569,2026-06-29,Residencial,Express,3.85,1.63,42.8,7707.0,4.0
25570,2026-06-12,Periferia,Estándar,2.6,1.48,20.5,4999.0,5.0
25571,2026-06-01,Periferia,Estándar,5.22,2.42,46.0,6764.0,2.0
25572,2026-06-20,Periferia,Estándar,12.87,1.83,86.6,13081.0,1.0
25573,2026-06-08,Centro,Express,6.05,4.65,35.1,11799.0,4.0
25574,2026-06-17,Comercial,Estándar,13.49,4.37,74.3,12976.0,2.0
25575,2026-06-21,Centro,Estándar,4.95,2.08,41.3,6225.0,4.0
25576,2026-06-28,Comercial,Estándar,3.82,2.62,219.0,5504.0,1.0
25577,2026-06-20,Residencial,Express,11.73,3.22,76.0,14371.0,1.0
25578,2026-06-22,Industrial,Express,10.31,2.03,37.4,12941.0,4.0
25579,2026-06-07,Centro,Estándar,2.9,1.22,43.1,4265.0,4.0
25580,2026-06-09,Periferia,Express,16.05,1.96,90.5,16802.0,1.0
25581,2026-06-17,Centro,Express,3.18,1.48,39.7,8389.0,4.0
25582,2026-06-27,Centro,Estándar,3.58,3.62,35.9,5857.0,4.0
25583,2026-06-10,Comercial,Estándar,24.09,10.17,104.8,21771.0,1.0
25584,2026-06-04,Periferia,Express,2.88,1.47,12.1,8232.0,5.0
25585,2026-06-22,Centro,Estándar,15.32,1.01,59.9,13565.0,3.0
25586,2026-06-26,Centro,Estándar,3.4,3.06,40.5,6209.0,2.0
25587,2026-06-07,Comercial,Express,1.92,2.92,265.1,7733.0,1.0
25588,2026-06-07,Industrial,Express,8.23,4.0,31.5,13707.0,5.0
25589,2026-06-08,Comercial,Express,3.99,2.39,39.4,8380.0,4.0
25590,2026-06-30,Centro,Estándar,3.72,0.82,36.3,4738.0,4.0
25591,2026-06-26,Periferia,Express,8.25,1.03,48.4,11782.0,4.0
25592,2026-06-24,Industrial,Estándar,2.9,1.54,23.1,4632.0,5.0
25593,2026-06-24,Industrial,Estándar,4.13,2.75,271.8,7015.0,1.0
25594,2026-06-08,Centro,Estándar,4.69,0.93,45.1,5880.0,5.0
25595,2026-06-16,Residencial,Express,3.76,1.29,49.5,8426.0,4.0
25596,2026-06-12,Comercial,Express,2.86,2.23,33.8,8525.0,4.0
25597,2026-06-15,Centro,Estándar,7.91,4.88,53.0,8790.0,
25598,2026-06-08,Centro,Express,2.85,2.46,34.5,7866.0,4.0
25599,2026-06-22,Comercial,Express,5.47,4.84,54.7,11606.0,3.0
25600,2026-06-09,Residencial,Estándar,4.11,3.88,43.0,5856.0,3.0
25601,2026-06-03,Periferia,Estándar,5.8,0.6,54.9,7000.0,2.0
25602,2026-06-22,Periferia,Estándar,21.29,4.68,144.4,19300.0,1.0
25603,2026-06-21,Periferia,Estándar,24.82,2.09,164.6,20576.0,1.0
25604,2026-06-16,Industrial,Estándar,4.2,2.64,27.1,5806.0,5.0
25605,2026-06-15,Industrial,Estándar,4.85,1.11,29.3,4980.0,5.0
25606,2026-06-24,Comercial,Estándar,9.35,1.51,47.5,9026.0,3.0
25607,2026-06-04,Centro,Estándar,3.64,2.01,45.4,5025.0,4.0
25608,2026-06-20,Periferia,Estándar,5.62,2.43,41.4,7597.0,4.0
25609,2026-06-29,Periferia,Estándar,11.4,1.04,72.2,10887.0,2.0
25610,2026-06-16,Residencial,Estándar,20.64,2.24,107.3,17150.0,1.0
25611,2026-06-10,Residencial,Estándar,2.61,1.99,33.7,4742.0,4.0
25612,2026-06-11,Comercial,Estándar,5.12,7.01,47.3,8189.0,3.0
25613,2026-06-26,Comercial,Estándar,7.84,1.95,50.8,8701.0,
25614,2026-06-29,Comercial,Estándar,1.54,1.78,34.3,4131.0,4.0
25615,2026-06-05,Comercial,Estándar,6.38,10.68,49.3,10198.0,4.0
25616,2026-06-11,Centro,Estándar,10.86,2.72,44.6,10825.0,3.0
25617,2026-06-29,Industrial,Estándar,11.41,3.09,50.6,11461.0,4.0
25618,2026-06-13,Residencial,Express,8.56,1.19,57.7,12822.0,3.0
25619,2026-06-15,Comercial,Express,4.09,1.39,53.1,9526.0,2.0
25620,2026-06-06,Industrial,Express,2.77,4.02,16.3,9567.0,5.0
25621,2026-06-16,Centro,Estándar,11.86,2.04,56.6,11245.0,2.0
25622,2026-06-15,Industrial,Estándar,4.45,2.29,28.7,6228.0,4.0
25623,2026-06-11,Periferia,Estándar,2.95,4.59,31.4,5362.0,4.0
25624,2026-06-20,Centro,Express,14.76,1.54,46.7,16234.0,3.0
25625,2026-06-02,Centro,Estándar,10.62,4.28,38.7,9923.0,3.0
25626,2026-06-28,Periferia,Express,3.73,2.44,34.0,9093.0,3.0
25627,2026-06-28,Residencial,Estándar,5.88,1.06,58.8,6673.0,2.0
25628,2026-06-30,Comercial,Express,5.03,1.61,40.6,10073.0,4.0
25629,2026-06-02,Centro,Estándar,2.97,1.8,37.1,4835.0,5.0
25630,2026-06-12,Comercial,Express,3.17,0.87,44.8,8306.0,3.0
25631,2026-06-16,Periferia,Estándar,1.12,1.38,28.5,3446.0,5.0
25632,2026-06-19,Industrial,Express,10.06,0.81,30.9,12380.0,5.0
25633,2026-06-02,Comercial,Estándar,2.67,1.41,43.8,4494.0,3.0
25634,2026-06-17,Comercial,Express,2.58,6.26,39.7,8938.0,3.0
25635,2026-06-14,Centro,Estándar,3.58,2.74,44.3,6298.0,3.0
25636,2026-06-24,Comercial,Estándar,2.07,3.28,36.6,5046.0,3.0
25637,2026-06-28,Residencial,Estándar,3.47,1.9,40.5,5224.0,4.0
25638,2026-06-16,Centro,Estándar,15.25,1.11,54.9,13985.0,3.0
25639,2026-06-05,Periferia,Estándar,7.56,0.66,66.7,8408.0,2.0
25640,2026-06-10,Residencial,Express,4.69,1.62,53.7,10885.0,2.0
25641,2026-06-17,Residencial,Express,4.75,5.1,35.5,11586.0,4.0
25642,2026-06-13,Periferia,Estándar,7.73,5.5,52.0,10158.0,4.0
25643,2026-06-16,Centro,Express,3.57,2.96,35.2,8175.0,4.0
25644,2026-06-09,Residencial,Estándar,3.84,0.16,38.1,4064.0,4.0
25645,2026-06-24,Centro,Estándar,4.78,1.07,46.3,6281.0,5.0
25646,2026-06-04,Periferia,Estándar,8.4,1.34,61.6,8574.0,2.0
25647,2026-06-24,Centro,Express,6.46,0.94,41.4,11439.0,2.0
25648,2026-06-29,Periferia,Express,11.11,14.83,66.6,19741.0,2.0
25649,2026-06-28,Centro,Estándar,3.34,3.3,47.0,6179.0,3.0
25650,2026-06-29,Centro,Estándar,2.99,2.25,44.0,5981.0,4.0
25651,2026-06-26,Periferia,Estándar,4.68,3.93,47.1,5722.0,4.0
25652,2026-06-16,Centro,Estándar,7.96,4.85,47.9,9400.0,4.0
25653,2026-06-23,Periferia,Estándar,1.79,11.72,31.7,7235.0,5.0
25654,2026-06-27,Centro,Express,6.18,3.94,29.6,10639.0,5.0
25655,2026-06-11,Centro,Estándar,10.52,5.43,42.5,11564.0,4.0
25656,2026-06-07,Residencial,Express,4.65,1.48,53.1,8956.0,3.0
25657,2026-06-17,Industrial,Estándar,6.03,1.36,38.3,6833.0,4.0
25658,2026-06-22,Residencial,Estándar,9.44,1.93,69.0,9320.0,1.0
25659,2026-06-13,Industrial,Express,4.25,2.08,17.6,9737.0,5.0
25660,2026-06-04,Residencial,Estándar,4.75,2.28,73.4,6187.0,1.0
25661,2026-06-14,Comercial,Estándar,3.57,1.58,43.3,5234.0,5.0
25662,2026-06-10,Residencial,Estándar,4.63,1.27,45.8,5301.0,4.0
25663,2026-06-10,Periferia,Estándar,3.21,1.38,30.1,5149.0,5.0
25664,2026-06-10,Industrial,Express,2.23,3.82,19.9,8775.0,5.0
25665,2026-06-27,Centro,Estándar,9.42,0.97,51.1,8229.0,4.0
25666,2026-06-12,Residencial,Estándar,4.75,1.1,59.5,5671.0,1.0
25667,2026-06-02,Periferia,Estándar,6.15,13.91,37.9,11096.0,4.0
25668,2026-06-26,Residencial,Express,6.74,0.93,44.8,11498.0,4.0
25669,2026-06-23,Centro,Express,2.52,2.15,32.1,9221.0,5.0
25670,2026-06-09,Periferia,Estándar,5.56,1.91,46.1,7188.0,3.0
25671,2026-06-29,Centro,Estándar,8.97,1.5,34.6,9325.0,4.0
25672,2026-06-05,Periferia,Estándar,8.99,1.4,58.4,8579.0,3.0
25673,2026-06-08,Centro,Estándar,4.34,1.45,51.1,5293.0,3.0
25674,2026-06-21,Periferia,Express,11.25,4.24,80.0,14654.0,2.0
25675,2026-06-14,Periferia,Express,8.85,2.97,53.0,12182.0,3.0
25676,2026-06-07,Comercial,Express,3.24,2.73,44.9,10190.0,4.0
25677,2026-06-07,Periferia,Express,18.96,4.05,117.2,20230.0,1.0
25678,2026-06-09,Industrial,Estándar,3.01,5.32,24.6,6373.0,5.0
25679,2026-06-03,Centro,Estándar,2.94,6.15,39.4,7067.0,3.0
25680,2026-06-14,Residencial,Express,10.21,0.89,51.1,12757.0,2.0
25681,2026-06-17,Periferia,Express,4.5,5.6,16.8,10499.0,5.0
25682,2026-06-18,Centro,Express,2.87,4.7,28.4,10314.0,
25683,2026-06-12,Periferia,Estándar,3.66,1.86,26.7,5686.0,5.0
25684,2026-06-22,Periferia,Estándar,13.19,2.65,86.3,11908.0,1.0
25685,2026-06-14,Comercial,Estándar,12.97,5.4,67.9,13171.0,2.0
25686,2026-06-26,Residencial,Estándar,2.64,4.67,45.5,5420.0,3.0
25687,2026-06-26,Centro,Estándar,5.0,3.81,45.1,7244.0,4.0
25688,2026-06-28,Centro,Estándar,4.58,1.87,48.7,6020.0,5.0
25689,2026-06-13,Industrial,Express,5.79,2.8,17.7,10567.0,5.0
25690,2026-06-14,Residencial,Estándar,6.07,0.82,64.9,6886.0,3.0
25691,2026-06-09,Industrial,Express,3.75,0.54,20.0,8945.0,5.0
25692,2026-06-19,Centro,Express,5.51,2.04,36.4,9593.0,4.0
25693,2026-06-26,Periferia,Estándar,12.64,1.34,88.0,10778.0,1.0
25694,2026-06-02,Industrial,Express,4.54,2.06,132.7,9433.0,1.0
25695,2026-06-11,Periferia,Express,8.94,1.11,63.9,12345.0,3.0
25696,2026-06-17,Comercial,Estándar,10.05,1.12,58.1,8735.0,2.0
25697,2026-06-02,Centro,Estándar,8.71,3.07,55.7,8411.0,3.0
25698,2026-06-19,Periferia,Express,6.63,3.23,45.3,12209.0,4.0
25699,2026-06-07,Residencial,Estándar,3.03,2.03,58.4,5336.0,2.0
25700,2026-06-18,Industrial,Estándar,6.97,1.43,39.1,7369.0,4.0
25701,2026-06-13,Centro,Estándar,3.46,3.06,39.7,5817.0,4.0
25702,2026-06-05,Centro,Express,3.74,3.43,41.9,9418.0,4.0
25703,2026-06-18,Comercial,Estándar,8.79,1.74,68.5,7799.0,2.0
25704,2026-06-23,Centro,Estándar,2.1,2.07,46.0,4510.0,2.0
25705,2026-06-26,Residencial,Express,2.8,0.95,60.1,8134.0,4.0
25706,2026-06-24,Residencial,Estándar,7.63,5.56,57.6,8727.0,2.0
25707,2026-06-24,Centro,Estándar,1.84,2.21,45.7,4427.0,3.0
25708,2026-06-29,Residencial,Estándar,3.86,2.85,55.8,5726.0,2.0
25709,2026-06-16,Industrial,Estándar,3.41,3.78,28.7,4872.0,5.0
25710,2026-06-15,Periferia,Estándar,1.64,2.1,14.9,4337.0,5.0
25711,2026-06-08,Centro,Estándar,4.23,3.73,43.9,6996.0,3.0
25712,2026-06-26,Centro,Estándar,6.5,2.48,40.9,7155.0,4.0
25713,2026-06-15,Industrial,Express,4.72,3.86,20.5,10454.0,5.0
25714,2026-06-25,Periferia,Estándar,2.9,12.92,24.5,9455.0,5.0
25715,2026-06-01,Industrial,Express,3.15,0.7,21.8,7661.0,5.0
25716,2026-06-28,Periferia,Estándar,5.71,3.64,41.1,8158.0,3.0
25717,2026-06-17,Centro,Express,3.16,1.78,34.2,9462.0,5.0
25718,2026-06-30,Comercial,Estándar,3.19,2.34,43.1,4444.0,3.0
25719,2026-06-15,Residencial,Express,4.16,2.91,63.0,9331.0,4.0
25720,2026-06-14,Industrial,Estándar,4.53,1.44,22.2,6332.0,5.0
25721,2026-06-14,Centro,Estándar,2.82,1.26,42.6,5046.0,5.0
25722,2026-06-10,Centro,Estándar,3.02,3.67,34.5,5352.0,4.0
25723,2026-06-02,Periferia,Estándar,6.33,0.88,52.1,7343.0,4.0
25724,2026-06-27,Periferia,Express,2.15,3.41,22.5,8068.0,5.0
25725,2026-06-06,Industrial,Estándar,11.49,1.66,50.0,10785.0,3.0
25726,2026-06-30,Residencial,Estándar,2.09,2.08,40.8,4716.0,5.0
25727,2026-06-17,Industrial,Estándar,8.58,8.71,36.2,11217.0,3.0
25728,2026-06-05,Residencial,Estándar,7.38,2.32,151.8,7896.0,1.0
25729,2026-06-05,Centro,Estándar,4.69,3.78,35.9,6143.0,4.0
25730,2026-06-15,Industrial,Estándar,6.16,3.0,29.4,7181.0,
25731,2026-06-15,Residencial,Estándar,5.05,2.0,62.1,6386.0,3.0
25732,2026-06-20,Periferia,Express,4.48,5.15,27.8,10251.0,5.0
25733,2026-06-11,Residencial,Estándar,3.23,0.62,34.0,4972.0,4.0
25734,2026-06-05,Periferia,Express,8.17,3.33,63.7,13039.0,2.0
25735,2026-06-28,Residencial,Estándar,2.93,3.6,37.0,5267.0,3.0
25736,2026-06-01,Comercial,Estándar,4.51,2.8,37.5,6484.0,3.0
25737,2026-06-11,Periferia,Estándar,7.1,2.93,56.0,8599.0,2.0
25738,2026-06-11,Centro,Express,3.73,5.85,43.2,9646.0,4.0
25739,2026-06-06,Industrial,Estándar,5.99,0.82,32.4,7030.0,4.0
25740,2026-06-23,Centro,Estándar,2.93,2.03,45.4,5298.0,2.0
25741,2026-06-08,Periferia,Express,4.02,3.49,36.1,9198.0,5.0
25742,2026-06-02,Centro,Express,5.37,1.69,33.5,10505.0,4.0
25743,2026-06-15,Periferia,Estándar,2.59,1.11,36.4,4289.0,4.0
25744,2026-06-23,Periferia,Estándar,1.82,0.62,22.1,3339.0,5.0
25745,2026-06-22,Residencial,Estándar,4.18,2.57,39.2,6520.0,4.0
25746,2026-06-09,Comercial,Estándar,3.97,1.43,61.2,5732.0,2.0
25747,2026-06-15,Periferia,Estándar,5.38,3.52,35.0,6609.0,5.0
25748,2026-06-08,Periferia,Estándar,4.61,1.13,30.4,5564.0,5.0
25749,2026-06-30,Industrial,Estándar,4.72,2.07,30.6,5681.0,5.0
25750,2026-06-16,Centro,Estándar,6.08,3.0,49.0,6086.0,3.0
25751,2026-06-27,Periferia,Express,2.91,3.31,32.4,9270.0,4.0
25752,2026-06-14,Centro,Estándar,4.37,4.1,43.3,7047.0,4.0
25753,2026-06-15,Centro,Estándar,6.08,1.28,45.3,7098.0,2.0
25754,2026-06-20,Centro,Express,2.9,3.56,50.0,8862.0,5.0
25755,2026-06-30,Periferia,Express,6.05,2.67,27.1,11038.0,5.0
25756,2026-06-13,Residencial,Estándar,2.9,11.75,43.8,8518.0,3.0
25757,2026-06-09,Centro,Express,7.54,1.31,44.6,11573.0,4.0
25758,2026-06-01,Periferia,Estándar,2.64,7.05,20.8,6755.0,5.0
25759,2026-06-27,Periferia,Estándar,7.5,1.53,38.4,8292.0,4.0
25760,2026-06-06,Periferia,Express,3.44,2.54,14.0,8317.0,5.0
25761,2026-06-08,Comercial,Estándar,8.64,1.06,58.3,7832.0,3.0
25762,2026-06-27,Periferia,Estándar,1.71,5.95,19.8,4541.0,5.0
25763,2026-06-27,Industrial,Estándar,3.89,1.85,28.6,4956.0,5.0
25764,2026-06-20,Residencial,Express,10.07,0.88,64.3,13666.0,2.0
25765,2026-06-18,Industrial,Estándar,5.56,4.37,32.3,7895.0,5.0
25766,2026-06-27,Periferia,Estándar,4.51,0.67,41.1,6131.0,3.0
25767,2026-06-18,Periferia,Estándar,6.6,2.7,55.9,8135.0,2.0
25768,2026-06-26,Industrial,Express,11.24,1.99,48.6,12824.0,3.0
25769,2026-06-17,Industrial,Estándar,26.95,3.87,95.7,22485.0,1.0
25770,2026-06-21,Periferia,Express,2.14,10.55,9.7,11096.0,5.0
25771,2026-06-16,Comercial,Express,12.64,2.79,58.6,15004.0,4.0
25772,2026-06-13,Periferia,Express,7.52,7.26,50.7,13710.0,3.0
25773,2026-06-22,Residencial,Express,6.52,1.47,58.6,11011.0,4.0
25774,2026-06-04,Residencial,Estándar,5.36,4.95,57.6,8086.0,3.0
25775,2026-06-04,Comercial,Express,13.96,1.62,79.4,16347.0,1.0
25776,2026-06-21,Centro,Express,5.21,3.26,45.4,11167.0,3.0
25777,2026-06-14,Periferia,Estándar,5.85,0.91,45.9,7012.0,3.0
25778,2026-06-05,Industrial,Estándar,3.59,2.4,31.6,5328.0,5.0
25779,2026-06-16,Periferia,Estándar,8.7,2.34,71.6,8781.0,2.0
25780,2026-06-14,Comercial,Estándar,9.56,3.69,57.0,10238.0,3.0
25781,2026-06-30,Residencial,Estándar,11.53,3.61,76.2,11978.0,
25782,2026-06-14,Comercial,Estándar,4.14,0.93,200.6,5190.0,1.0
25783,2026-06-14,Centro,Estándar,2.94,2.56,46.0,4921.0,3.0
25784,2026-06-25,Periferia,Estándar,2.1,6.44,11.8,6260.0,5.0
25785,2026-06-24,Periferia,Express,5.72,12.0,35.9,13653.0,4.0
25786,2026-06-25,Comercial,Express,4.73,2.14,38.7,9286.0,4.0
25787,2026-06-29,Residencial,Estándar,4.92,2.08,69.4,6170.0,2.0
25788,2026-06-14,Periferia,Estándar,2.29,2.48,31.9,5065.0,4.0
25789,2026-06-19,Periferia,Estándar,4.26,6.07,29.9,7330.0,4.0
25790,2026-06-30,Comercial,Estándar,2.43,1.96,39.7,4579.0,3.0
25791,2026-06-03,Centro,Express,2.77,0.9,38.9,7643.0,4.0
25792,2026-06-17,Residencial,Estándar,2.35,6.32,52.7,6288.0,3.0
25793,2026-06-14,Comercial,Express,6.03,6.82,38.5,12993.0,4.0
25794,2026-06-10,Periferia,Estándar,4.15,1.1,39.6,5322.0,4.0
25795,2026-06-13,Comercial,Express,7.64,4.55,56.0,12798.0,2.0
25796,2026-06-22,Comercial,Estándar,1.2,4.06,34.2,4616.0,5.0
25797,2026-06-04,Periferia,Estándar,6.11,1.86,44.9,8482.0,3.0
25798,2026-06-11,Periferia,Estándar,5.39,3.12,44.9,6855.0,3.0
25799,2026-06-15,Comercial,Estándar,6.61,1.26,63.4,7663.0,3.0
25800,2026-06-15,Comercial,Estándar,5.67,2.93,61.2,7799.0,4.0
25801,2026-06-30,Centro,Estándar,6.98,1.0,49.8,7263.0,3.0
25802,2026-06-24,Residencial,Estándar,8.32,3.46,75.7,9254.0,1.0
25803,2026-06-02,Centro,Estándar,10.86,2.14,40.8,10959.0,4.0
25804,2026-06-11,Industrial,Express,9.82,1.67,31.5,11583.0,4.0
25805,2026-06-02,Industrial,Express,5.74,6.32,32.5,11593.0,5.0
25806,2026-06-23,Centro,Estándar,8.36,4.42,50.1,10734.0,2.0
25807,2026-06-29,Periferia,Estándar,2.23,0.95,24.3,3658.0,4.0
25808,2026-06-05,Industrial,Express,6.04,1.35,27.5,10196.0,5.0
25809,2026-06-13,Centro,Estándar,6.18,3.06,41.3,7664.0,4.0
25810,2026-06-01,Comercial,Estándar,5.26,8.04,48.9,8366.0,3.0
25811,2026-06-07,Centro,Estándar,7.58,2.08,48.6,7682.0,3.0
25812,2026-06-07,Periferia,Estándar,3.92,2.25,31.4,6395.0,5.0
25813,2026-06-10,Centro,Estándar,2.06,5.38,33.8,5269.0,5.0
25814,2026-06-06,Centro,Estándar,9.16,1.45,52.9,9269.0,4.0
25815,2026-06-20,Residencial,Estándar,5.12,3.12,45.2,6325.0,4.0
25816,2026-06-12,Centro,Estándar,2.33,3.27,54.6,5669.0,3.0
25817,2026-06-13,Industrial,Estándar,6.13,3.43,27.3,6901.0,5.0
25818,2026-06-24,Comercial,Estándar,4.94,3.43,47.4,6456.0,4.0
25819,2026-06-28,Centro,Express,4.12,1.37,34.8,9694.0,5.0
25820,2026-06-11,Residencial,Estándar,4.53,1.36,53.1,4687.0,2.0
25821,2026-06-18,Centro,Estándar,2.97,0.71,43.4,3722.0,3.0
25822,2026-06-02,Industrial,Estándar,3.89,0.75,28.5,5195.0,4.0
25823,2026-06-16,Industrial,Express,3.24,3.77,27.0,9227.0,5.0
25824,2026-06-02,Industrial,Estándar,10.16,1.23,59.2,9780.0,3.0
25825,2026-06-19,Comercial,Express,3.47,0.5,38.8,7600.0,4.0
25826,2026-06-06,Residencial,Estándar,10.02,2.6,83.4,8692.0,1.0
25827,2026-06-01,Residencial,Estándar,4.1,3.16,44.4,5855.0,4.0
25828,2026-06-11,Industrial,Estándar,4.66,3.0,31.5,6318.0,5.0
25829,2026-06-18,Periferia,Estándar,3.32,1.54,34.8,5027.0,3.0
25830,2026-06-10,Periferia,Estándar,3.54,1.8,27.1,5657.0,5.0
25831,2026-06-18,Residencial,Express,6.85,6.7,40.1,12800.0,4.0
25832,2026-06-30,Comercial,Estándar,4.1,2.8,46.7,5675.0,3.0
25833,2026-06-28,Periferia,Estándar,9.83,1.08,70.8,10158.0,2.0
25834,2026-06-01,Centro,Estándar,7.13,2.77,43.3,9147.0,3.0
25835,2026-06-19,Comercial,Express,13.05,2.09,73.0,15137.0,2.0
25836,2026-06-16,Industrial,Estándar,2.11,11.1,27.8,7217.0,5.0
25837,2026-06-26,Periferia,Express,9.36,1.32,70.6,12597.0,2.0
